"","HSHD_NUM","Spending_2016","Spending_2017","Change","Trend","Spending","Units","Units_2016","Units_2017"
"3006",27,4865.53,4119.86,-745.67,"increase",8985.39,3524,1718,1806
"3007",324,5406.23,6254.3,848.07,"increase",11660.53,3241,1471,1770
"3008",462,6233.59,5017.37,-1216.22,"increase",11250.96,3202,1702,1500
"3009",486,73.18,64.98,-8.2,"increase",138.16,35,23,12
"3010",732,9246.26,7556.01,-1690.25,"increase",16802.27,4202,2182,2020
"3011",766,1809.99,2006.33,196.34,"increase",3816.32,2138,904,1234
"3012",815,3013.94,2660.89,-353.05,"increase",5674.83,2049,1107,942
"3013",888,2693.47,2323,-370.47,"increase",5016.47,2166,1161,1005
"3014",911,3390.46,4386.06,995.6,"increase",7776.52,2502,1158,1344
"3015",924,3060.33,2092.43,-967.9,"increase",5152.76,2859,1747,1112
"3016",985,9897.29,8641.59,-1255.7,"increase",18538.88,5444,3080,2364
"3017",1088,0,169.75,169.75,"increase",169.75,83,0,83
"3018",1857,7653.76,8680.28,1026.52,"increase",16334.04,5085,2476,2609
"3019",2048,5234.22,6359.64,1125.42,"increase",11593.86,3708,1696,2012
"3020",2069,7244.26,5632.79,-1611.47,"increase",12877.05,4008,2362,1646
"3021",2392,2563.37,2602.42,39.0500000000002,"increase",5165.79,2195,1070,1125
"3022",2610,1899.45,2505.5,606.05,"increase",4404.95,1502,581,921
"3023",2698,3786.59,3768.81,-17.7800000000002,"increase",7555.4,2182,1140,1042
"3024",3260,7160.43,7001.9,-158.530000000001,"increase",14162.33,5677,2925,2752
"3025",3582,3560.91,3303.58,-257.33,"increase",6864.49,2004,1058,946
"3026",3792,5465.12,5860.13,395.01,"increase",11325.25,3521,1720,1801
"3027",3955,5225.32,6087.55,862.23,"increase",11312.87,4727,2297,2430
"3028",4381,9619.09,10799.18,1180.09,"increase",20418.27,7680,3670,4010
"3029",4801,2036.93,1992.17,-44.76,"increase",4029.1,2117,1084,1033
"3030",4874,4332.06,2340.28,-1991.78,"increase",6672.34,2700,1671,1029
"3031",4758,5790.06,5590.68,-199.38,"increase",11380.74,4697,2501,2196
"3032",568,11.99,359.73,347.74,"increase",371.72,86,3,83
"3033",1622,2509.61,2413.9,-95.71,"increase",4923.51,2429,1260,1169
"3034",1980,5320.51,3084.19,-2236.32,"increase",8404.7,2804,1727,1077
"3035",2049,2909.26,5190.69,2281.43,"increase",8099.95,3113,1311,1802
"3036",2176,583.71,502.57,-81.14,"increase",1086.28,211,81,130
"3037",2356,7535.26,9048.49,1513.23,"increase",16583.75,7512,3435,4077
"3038",2489,3591.94,4132.6,540.66,"increase",7724.54,3227,1444,1783
"3039",3165,2436.01,1672.7,-763.31,"increase",4108.71,2303,1317,986
"3040",3556,1798.86,2161,362.14,"increase",3959.86,1529,644,885
"3041",4213,5089.78,2084.53,-3005.25,"increase",7174.31,1862,1343,519
"3042",4440,2127.98,2471.12,343.14,"increase",4599.1,1784,833,951
"3043",678,3431.04,4163.51,732.47,"increase",7594.55,5066,2277,2789
"3044",1496,5245.42,4056.38,-1189.04,"increase",9301.8,4339,2629,1710
"3045",1541,2112.65,1930.96,-181.69,"increase",4043.61,1988,1052,936
"3046",1543,8.48,0,-8.48,"increase",8.48,2,2,0
"3047",2128,712.49,706.86,-5.63,"increase",1419.35,613,338,275
"3048",2134,2963.01,3246.26,283.25,"increase",6209.27,2591,1260,1331
"3049",2184,3141.96,8868.01,5726.05,"increase",12009.97,3336,943,2393
"3050",2278,5024.51,4378.34,-646.17,"increase",9402.85,4697,2786,1911
"3051",2846,3994.21,3916.34,-77.8699999999999,"increase",7910.55,3730,2011,1719
"3052",4247,2666.66,1824.39,-842.27,"increase",4491.05,2286,1331,955
"3053",4466,253.01,23.56,-229.45,"increase",276.57,107,103,4
"3054",4469,4820.38,9276.96,4456.58,"increase",14097.34,5195,1720,3475
"3055",4696,3998.87,2675.52,-1323.35,"increase",6674.39,3018,1676,1342
"3056",4707,2146.13,2068.34,-77.79,"increase",4214.47,1750,883,867
"3057",4720,4225.67,4118.35,-107.32,"increase",8344.02,2765,1468,1297
"3058",4824,3863.6,2946.74,-916.86,"increase",6810.34,2737,1588,1149
"3059",4834,1104.66,803.18,-301.48,"increase",1907.84,1161,610,551
"3060",1633,4489.68,7389.21,2899.53,"increase",11878.89,4592,1825,2767
"3061",2294,2188.33,2994.95,806.62,"increase",5183.28,1600,699,901
"3062",2512,14.37,16.03,1.66,"increase",30.4,13,4,9
"3063",4340,4422.97,4501.91,78.9399999999996,"increase",8924.88,3104,1478,1626
"3064",4561,2996.14,4624.19,1628.05,"increase",7620.33,2533,905,1628
"3065",4884,0,35.38,35.38,"increase",35.38,14,0,14
"3066",3886,7872.01,7102.32,-769.690000000001,"increase",14974.33,4615,2442,2173
"3067",803,8167.68,9788.59,1620.91,"increase",17956.27,6397,2983,3414
"3068",862,4061.82,5339.54,1277.72,"increase",9401.36,3703,1673,2030
"3069",2372,3575.59,2355.93,-1219.66,"increase",5931.52,2428,1361,1067
"3070",2501,4102.97,4251.1,148.13,"increase",8354.07,2940,1453,1487
"3071",2748,2800.99,2429.57,-371.42,"increase",5230.56,3289,1880,1409
"3072",3473,2462.77,2121.67,-341.1,"increase",4584.44,2222,1248,974
"3073",3778,7082.82,6824.39,-258.429999999999,"increase",13907.21,3907,2066,1841
"3074",4420,5893.85,5610.8,-283.05,"increase",11504.65,4310,2208,2102
"3075",4615,8172.08,8700.41,528.33,"increase",16872.49,6264,3072,3192
"3076",4903,2762.99,2508.21,-254.78,"increase",5271.2,1363,680,683
"3077",1155,3988.76,3604.66,-384.1,"increase",7593.42,2188,1128,1060
"3078",4293,269.38,209.7,-59.68,"increase",479.08,172,99,73
"3079",416,3590.31,4278.8,688.49,"increase",7869.11,3199,1482,1717
"3080",500,2215.22,2062.5,-152.72,"increase",4277.72,2534,1309,1225
"3081",1283,2617.24,1916.86,-700.38,"increase",4534.1,1767,1042,725
"3082",3377,2821.47,2390.71,-430.76,"increase",5212.18,1534,799,735
"3083",3928,3737.12,3978.79,241.67,"increase",7715.91,3644,1778,1866
"3084",4664,4502.69,3779.67,-723.02,"increase",8282.36,3516,1895,1621
"3085",4764,2883.43,2416.71,-466.72,"increase",5300.14,2228,1228,1000
"3086",1602,4856.4,6172.13,1315.73,"increase",11028.53,3511,1654,1857
"3087",1823,3705.87,3606.13,-99.7399999999998,"increase",7312,2835,1427,1408
"3088",534,1730.75,1881.68,150.93,"increase",3612.43,1275,579,696
"3089",3875,14222.67,11331.43,-2891.24,"increase",25554.1,8212,4622,3590
"3090",4110,0,1.99,1.99,"increase",1.99,1,0,1
"3091",4227,3151.77,4096.75,944.98,"increase",7248.52,3076,1321,1755
"3092",4333,3.99,53.07,49.08,"increase",57.06,37,3,34
"3093",4612,5229.6,6290.02,1060.42,"increase",11519.62,4379,1926,2453
"3094",358,5087.03,4883,-204.03,"increase",9970.03,3533,1800,1733
"3095",548,4932.21,4268.66,-663.55,"increase",9200.87,4249,2265,1984
"3096",1533,2881.19,3269.43,388.24,"increase",6150.62,2462,1089,1373
"3097",2678,3997.98,4264.4,266.42,"increase",8262.38,3170,1543,1627
"3098",3354,6997.95,7792.1,794.150000000001,"increase",14790.05,6649,3066,3583
"3099",157,5974.51,6678.55,704.04,"increase",12653.06,4372,2035,2337
"3100",159,1346.3,1487.35,141.05,"increase",2833.65,1016,433,583
"3101",1529,53.33,0,-53.33,"increase",53.33,13,13,0
"3102",1579,4477.43,3815.03,-662.4,"increase",8292.46,3070,1607,1463
"3103",2147,3883.89,2160.01,-1723.88,"increase",6043.9,2558,1516,1042
"3104",3915,79.76,70.36,-9.40000000000001,"increase",150.12,43,26,17
"3105",1698,53.78,40.28,-13.5,"increase",94.06,32,15,17
"3106",4854,4158.13,6625.52,2467.39,"increase",10783.65,3296,1460,1836
"3107",397,2.99,0,-2.99,"increase",2.99,1,1,0
"3108",1828,5837.5,5567.62,-269.88,"increase",11405.12,4652,2286,2366
"3109",1841,4010.57,4627.23,616.66,"increase",8637.8,3007,1446,1561
"3110",3022,624.12,862.77,238.65,"increase",1486.89,576,229,347
"3111",4315,5416.9,6690.12,1273.22,"increase",12107.02,4570,1931,2639
"3112",4569,4291.78,4152.34,-139.44,"increase",8444.12,3492,1804,1688
"3113",4752,4536.28,3171.56,-1364.72,"increase",7707.84,2449,1496,953
"3114",800,8152.67,6903.97,-1248.7,"increase",15056.64,4683,2426,2257
"3115",1684,0,11.49,11.49,"increase",11.49,1,0,1
"3116",1896,5886.8,6875.97,989.17,"increase",12762.77,4177,1900,2277
"3117",2005,3192.22,2987.22,-205,"increase",6179.44,2645,1306,1339
"3118",2289,7323.64,7923.33,599.69,"increase",15246.97,6752,3123,3629
"3119",3351,4173.62,2144.28,-2029.34,"increase",6317.9,2081,1347,734
"3120",4146,10935.57,12774.59,1839.02,"increase",23710.16,5906,2847,3059
"3121",4434,5991.55,4217.05,-1774.5,"increase",10208.6,3454,2041,1413
"3122",4629,6163.04,6841.03,677.99,"increase",13004.07,6472,2920,3552
"3123",262,88.92,0,-88.92,"increase",88.92,32,32,0
"3124",1872,10825.71,12097.62,1271.91,"increase",22923.33,7813,3856,3957
"3125",2418,8510.44,8950.92,440.48,"increase",17461.36,5674,2872,2802
"3126",4093,9178.11,7909.2,-1268.91,"increase",17087.31,5769,3200,2569
"3127",4462,2795.13,2964.29,169.16,"increase",5759.42,1602,826,776
"3128",4540,7.47,0,-7.47,"increase",7.47,3,3,0
"3129",363,5417.87,5527.93,110.06,"increase",10945.8,4236,2059,2177
"3130",812,4688.58,3936.39,-752.19,"increase",8624.97,2892,1609,1283
"3131",1207,7707.01,6328.75,-1378.26,"increase",14035.76,4569,2585,1984
"3132",1309,3599.99,5094.95,1494.96,"increase",8694.94,2830,1208,1622
"3133",1316,7058.99,4159.63,-2899.36,"increase",11218.62,4637,3152,1485
"3134",1600,3227.94,2863.61,-364.33,"increase",6091.55,2348,1271,1077
"3135",1827,3172,2694.48,-477.52,"increase",5866.48,2257,1135,1122
"3136",1899,2653.15,3497.74,844.59,"increase",6150.89,2962,1261,1701
"3137",2010,12643.48,15568.67,2925.19,"increase",28212.15,6735,3058,3677
"3138",2491,3703.02,3312.87,-390.15,"increase",7015.89,3511,1844,1667
"3139",2715,3281.69,3257.7,-23.9899999999998,"increase",6539.39,3236,1607,1629
"3140",3427,1352.93,1013.37,-339.56,"increase",2366.3,871,521,350
"3141",3519,4045.97,5693.86,1647.89,"increase",9739.83,3771,1492,2279
"3142",3912,1551.53,1558,6.47000000000003,"increase",3109.53,1812,903,909
"3143",4010,0,81.13,81.13,"increase",81.13,25,0,25
"3144",4162,4982.39,4674.9,-307.490000000001,"increase",9657.29,2986,1509,1477
"3145",4410,5757.99,4223.32,-1534.67,"increase",9981.31,4422,2443,1979
"3146",261,4041.46,4675.13,633.67,"increase",8716.59,3231,1528,1703
"3147",279,6286.36,5487.09,-799.27,"increase",11773.45,3700,1911,1789
"3148",733,1351.1,1287.2,-63.8999999999999,"increase",2638.3,967,532,435
"3149",817,4010.17,3344.88,-665.29,"increase",7355.05,3390,1780,1610
"3150",1038,3093.06,2645.74,-447.32,"increase",5738.8,2097,1052,1045
"3151",1191,4800.96,3124.93,-1676.03,"increase",7925.89,2656,1602,1054
"3152",1216,7454.81,6662.88,-791.93,"increase",14117.69,4750,2614,2136
"3153",1672,4342.63,3579.5,-763.13,"increase",7922.13,3589,1809,1780
"3154",1719,2737,5322.26,2585.26,"increase",8059.26,3532,988,2544
"3155",1796,84.78,0,-84.78,"increase",84.78,33,33,0
"3156",1858,2663.56,4926.66,2263.1,"increase",7590.22,2354,814,1540
"3157",2295,5819.52,7621.17,1801.65,"increase",13440.69,6397,2880,3517
"3158",2302,28.25,118.52,90.27,"increase",146.77,36,5,31
"3159",2317,0,40.05,40.05,"increase",40.05,15,0,15
"3160",2444,181.33,120.35,-60.98,"increase",301.68,107,64,43
"3161",2482,8190.71,8865.36,674.650000000001,"increase",17056.07,4839,2430,2409
"3162",2667,2295.12,12333.92,10038.8,"increase",14629.04,4834,654,4180
"3163",3057,5257.78,4881.45,-376.33,"increase",10139.23,3316,1773,1543
"3164",3184,0,243.24,243.24,"increase",243.24,50,0,50
"3165",3323,23.89,0,-23.89,"increase",23.89,10,10,0
"3166",3688,5514.28,8625.18,3110.9,"increase",14139.46,4434,1774,2660
"3167",4176,57.94,63.77,5.83,"increase",121.71,31,17,14
"3168",4436,2399.9,2085.11,-314.79,"increase",4485.01,1768,949,819
"3169",209,135.88,119.95,-15.93,"increase",255.83,79,36,43
"3170",845,7205.07,8499.77,1294.7,"increase",15704.84,4445,2002,2443
"3171",1383,5052.8,6032.45,979.65,"increase",11085.25,3220,1455,1765
"3172",1515,0,182.56,182.56,"increase",182.56,52,0,52
"3173",1905,8569.79,9124.65,554.859999999999,"increase",17694.44,4725,2224,2501
"3174",2569,11640.3,10722.08,-918.219999999999,"increase",22362.38,6567,3288,3279
"3175",3077,137.46,158.82,21.36,"increase",296.28,99,42,57
"3176",3379,3231.64,5243.74,2012.1,"increase",8475.38,3027,1219,1808
"3177",3776,5356.26,5249.41,-106.85,"increase",10605.67,2434,1174,1260
"3178",4448,0,199.03,199.03,"increase",199.03,58,0,58
"3179",4939,8942.52,8207.54,-734.98,"increase",17150.06,7208,3720,3488
"3180",369,50.96,0,-50.96,"increase",50.96,4,4,0
"3181",374,4069.85,5813.35,1743.5,"increase",9883.2,3764,1627,2137
"3182",454,687.4,4632.51,3945.11,"increase",5319.91,2318,285,2033
"3183",2112,20494.51,16349.87,-4144.64,"increase",36844.38,12508,6882,5626
"3184",46,5797.28,4998.6,-798.679999999999,"increase",10795.88,3318,1790,1528
"3185",968,2877.53,2777.73,-99.8000000000002,"increase",5655.26,2441,1316,1125
"3186",1277,7863.19,8046.09,182.9,"increase",15909.28,5014,2486,2528
"3187",1971,0,3.99,3.99,"increase",3.99,1,0,1
"3188",3141,1412.99,1498.74,85.75,"increase",2911.73,1104,515,589
"3189",4103,3.5,0,-3.5,"increase",3.5,1,1,0
"3190",4221,1930.06,2464.53,534.47,"increase",4394.59,2596,1150,1446
"3191",4290,12231.44,12312.84,81.3999999999996,"increase",24544.28,9160,4579,4581
"3192",4894,3234.21,8355.27,5121.06,"increase",11589.48,4569,1189,3380
"3193",177,11604.17,12907.81,1303.64,"increase",24511.98,8256,3945,4311
"3194",1165,3628.62,4054.6,425.98,"increase",7683.22,2213,1145,1068
"3195",1587,8536.66,11029.76,2493.1,"increase",19566.42,5959,2639,3320
"3196",3271,88.95,13.28,-75.67,"increase",102.23,23,19,4
"3197",3297,1030.52,1423.6,393.08,"increase",2454.12,1048,441,607
"3198",3299,2819.14,3089.8,270.66,"increase",5908.94,2976,1352,1624
"3199",3353,5491.73,5768.71,276.98,"increase",11260.44,5097,2567,2530
"3200",3830,26.99,67.83,40.84,"increase",94.82,44,11,33
"3201",180,7367.65,5265.18,-2102.47,"increase",12632.83,3716,2128,1588
"3202",754,8586.4,7900.55,-685.849999999999,"increase",16486.95,4882,2533,2349
"3203",771,6632.82,4203.25,-2429.57,"increase",10836.07,3887,2256,1631
"3204",969,3647.88,4023.85,375.97,"increase",7671.73,2549,1304,1245
"3205",1018,5923.45,6379.08,455.63,"increase",12302.53,4432,2336,2096
"3206",1081,212.91,130.78,-82.13,"increase",343.69,93,47,46
"3207",1569,2260.58,1314.08,-946.5,"increase",3574.66,1414,918,496
"3208",1581,6208.96,7180.07,971.11,"increase",13389.03,6208,2996,3212
"3209",1670,2310,2879.69,569.69,"increase",5189.69,2572,1168,1404
"3210",1819,2805.7,2668.63,-137.07,"increase",5474.33,2318,1235,1083
"3211",1925,3335.06,3337.8,2.74000000000024,"increase",6672.86,2562,1200,1362
"3212",1966,7493.2,7008.33,-484.87,"increase",14501.53,6370,3169,3201
"3213",3017,1834.37,1787.89,-46.48,"increase",3622.26,1579,820,759
"3214",3450,1692.13,1814.78,122.65,"increase",3506.91,1549,764,785
"3215",3612,8828.34,8180.37,-647.97,"increase",17008.71,5040,2561,2479
"3216",4763,4316.97,7155.37,2838.4,"increase",11472.34,4022,1680,2342
"3217",4876,7137.95,3774.46,-3363.49,"increase",10912.41,3808,2368,1440
"3218",518,3651.78,3143.27,-508.51,"increase",6795.05,2402,1186,1216
"3219",831,3928.16,3478.34,-449.82,"increase",7406.5,4183,2276,1907
"3220",904,13099.79,10157.59,-2942.2,"increase",23257.38,6014,3267,2747
"3221",1374,4935.72,5826.93,891.21,"increase",10762.65,3885,1749,2136
"3222",1632,4044.61,4891.07,846.46,"increase",8935.68,2604,1197,1407
"3223",2246,3969.41,3855.07,-114.34,"increase",7824.48,2637,1388,1249
"3224",2410,2295.68,3430.54,1134.86,"increase",5726.22,1839,797,1042
"3225",2421,20.85,0,-20.85,"increase",20.85,8,8,0
"3226",2567,8624.29,8575.7,-48.5900000000001,"increase",17199.99,5281,2560,2721
"3227",3065,2459.16,2453.39,-5.76999999999998,"increase",4912.55,1860,958,902
"3228",3090,7361.66,7405.22,43.5600000000004,"increase",14766.88,5370,2608,2762
"3229",3327,3914.85,7285.81,3370.96,"increase",11200.66,3382,1217,2165
"3230",3929,2494.35,3599.36,1105.01,"increase",6093.71,4278,1768,2510
"3231",4006,5014.8,4030.62,-984.18,"increase",9045.42,4012,2182,1830
"3232",4136,2584.53,2460.49,-124.04,"increase",5045.02,2112,1071,1041
"3233",4282,5058.39,5394.57,336.179999999999,"increase",10452.96,5819,2878,2941
"3234",4297,4203.15,5662.91,1459.76,"increase",9866.06,3925,1697,2228
"3235",252,0,34.36,34.36,"increase",34.36,9,0,9
"3236",342,3004.35,4241.78,1237.43,"increase",7246.13,2654,1082,1572
"3237",1048,10952.57,12665.54,1712.97,"increase",23618.11,5594,2643,2951
"3238",1723,3685.14,4224.92,539.78,"increase",7910.06,4068,1791,2277
"3239",1866,25.28,0,-25.28,"increase",25.28,14,14,0
"3240",2097,3548.3,3922.61,374.31,"increase",7470.91,2416,1187,1229
"3241",2233,6164.31,7343.73,1179.42,"increase",13508.04,4271,1919,2352
"3242",2309,4722.38,3824.21,-898.17,"increase",8546.59,2542,1309,1233
"3243",2856,4286.2,3637,-649.2,"increase",7923.2,3699,2035,1664
"3244",2993,3324.95,4687.97,1363.02,"increase",8012.92,2855,1203,1652
"3245",3110,1744.88,1850.13,105.25,"increase",3595.01,1158,558,600
"3246",3207,6419.41,5421.93,-997.48,"increase",11841.34,3620,2079,1541
"3247",3535,2679.73,2000.27,-679.46,"increase",4680,1793,1025,768
"3248",3909,6881.14,7308.83,427.69,"increase",14189.97,5883,3043,2840
"3249",4161,5600.58,6242.19,641.610000000001,"increase",11842.77,4499,2268,2231
"3250",4241,704.63,934.28,229.65,"increase",1638.91,456,218,238
"3251",990,10.27,27.79,17.52,"increase",38.06,16,5,11
"3252",3080,11132.75,9728.35,-1404.4,"increase",20861.1,6175,3202,2973
"3253",3707,3637.86,3238.57,-399.29,"increase",6876.43,3289,1660,1629
"3254",4220,12043.33,13187.91,1144.58,"increase",25231.24,6579,3029,3550
"3255",4753,3715.12,5820.51,2105.39,"increase",9535.63,3758,1567,2191
"3256",141,29.6,26.18,-3.42,"increase",55.78,16,7,9
"3257",1004,2885.69,916.62,-1969.07,"increase",3802.31,1483,1140,343
"3258",1517,141.69,0,-141.69,"increase",141.69,69,69,0
"3259",3583,2679.21,1910.63,-768.58,"increase",4589.84,2055,1205,850
"3260",3797,3125.86,3782.43,656.57,"increase",6908.29,4014,1905,2109
"3261",4656,20.59,0,-20.59,"increase",20.59,5,5,0
"3262",1748,2613.77,4405.62,1791.85,"increase",7019.39,2198,766,1432
"3263",2338,1564.16,1598.63,34.47,"increase",3162.79,1036,529,507
"3264",2350,5020.61,3613.28,-1407.33,"increase",8633.89,2307,1400,907
"3265",2464,524.09,97.7,-426.39,"increase",621.79,169,142,27
"3266",4337,4408.89,3814.94,-593.95,"increase",8223.83,2634,1472,1162
"3267",31,0,16.67,16.67,"increase",16.67,6,0,6
"3268",889,1450.55,1773.19,322.64,"increase",3223.74,1520,733,787
"3269",1843,0,15.65,15.65,"increase",15.65,7,0,7
"3270",1953,6934.92,8108.27,1173.35,"increase",15043.19,3959,1748,2211
"3271",1976,0,32.56,32.56,"increase",32.56,11,0,11
"3272",2599,6786.99,5922.72,-864.27,"increase",12709.71,5277,2977,2300
"3273",3137,2901.24,3587.6,686.36,"increase",6488.84,2431,1028,1403
"3274",3602,60.18,53.44,-6.74,"increase",113.62,38,21,17
"3275",3894,9741.87,11604.15,1862.28,"increase",21346.02,7260,3036,4224
"3276",4140,7099.42,5822.01,-1277.41,"increase",12921.43,4266,2383,1883
"3277",4201,21.38,0,-21.38,"increase",21.38,4,4,0
"3278",4556,2219.52,2760.94,541.42,"increase",4980.46,2354,1120,1234
"3279",4666,10088.94,6251.94,-3837,"increase",16340.88,5702,3576,2126
"3280",408,3027.48,2816.81,-210.67,"increase",5844.29,2385,1201,1184
"3281",734,2054.6,2312.49,257.89,"increase",4367.09,2295,1120,1175
"3282",952,6222.1,6952.76,730.66,"increase",13174.86,6982,3390,3592
"3283",1039,2636.57,2117.83,-518.74,"increase",4754.4,2170,1205,965
"3284",1455,5888.98,5367,-521.98,"increase",11255.98,3917,2136,1781
"3285",2774,4695.42,5011.36,315.94,"increase",9706.78,4477,2186,2291
"3286",3031,1409.84,1229.34,-180.5,"increase",2639.18,1554,858,696
"3287",3463,7834.13,8841.34,1007.21,"increase",16675.47,6229,2958,3271
"3288",3637,2579.08,3279.53,700.45,"increase",5858.61,1593,741,852
"3289",4154,3926.34,4459.41,533.07,"increase",8385.75,3736,1649,2087
"3290",4841,2051.85,1895.65,-156.2,"increase",3947.5,2169,1101,1068
"3291",1518,2816.53,5363.32,2546.79,"increase",8179.85,2882,1107,1775
"3292",377,0,24.57,24.57,"increase",24.57,3,0,3
"3293",1568,17.99,18.49,0.5,"increase",36.48,2,1,1
"3294",2399,0,71.74,71.74,"increase",71.74,18,0,18
"3295",2699,5254.04,6982.44,1728.4,"increase",12236.48,3875,1747,2128
"3296",3355,0,40.95,40.95,"increase",40.95,5,0,5
"3297",479,0,131.98,131.98,"increase",131.98,39,0,39
"3298",1214,3642.1,1736.48,-1905.62,"increase",5378.58,1875,1277,598
"3299",1282,3304.89,2557.39,-747.5,"increase",5862.28,2030,1127,903
"3300",1991,5814.06,6694.29,880.23,"increase",12508.35,4027,2077,1950
"3301",2587,2741.91,2022.44,-719.47,"increase",4764.35,2283,1366,917
"3302",2824,7760.07,6517.87,-1242.2,"increase",14277.94,7472,4047,3425
"3303",3424,5356.29,4392.34,-963.95,"increase",9748.63,4177,2197,1980
"3304",597,3930.5,4940.14,1009.64,"increase",8870.64,2484,1122,1362
"3305",2107,2926.81,4184.94,1258.13,"increase",7111.75,2858,1219,1639
"3306",2580,2220.94,2609.96,389.02,"increase",4830.9,2096,920,1176
"3307",2853,4023.77,7451.39,3427.62,"increase",11475.16,4024,1667,2357
"3308",912,2971.23,3324.02,352.79,"increase",6295.25,2509,1171,1338
"3309",2530,2967.14,2091.66,-875.48,"increase",5058.8,1890,1061,829
"3310",1479,6453.97,8161.52,1707.55,"increase",14615.49,4173,1922,2251
"3311",3232,94.46,913.31,818.85,"increase",1007.77,301,32,269
